SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42004,2571,0040400226,"MAY 20, 2005",PHO @ DAL,W,9,2,5,0.4,0,1,0.0,0,0,0.0,0,1,1,2,1,0,0,1,4,-4,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400225,"MAY 18, 2005",PHO vs. DAL,W,13,1,5,0.2,0,3,0.0,0,0,0.0,1,1,2,1,1,0,1,0,2,-4,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400224,"MAY 15, 2005",PHO @ DAL,L,22,1,7,0.143,1,1,1.0,0,0,0.0,1,1,2,2,1,0,1,2,3,-14,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400223,"MAY 13, 2005",PHO @ DAL,W,16,2,4,0.5,0,0,0.0,1,2,0.5,0,4,4,2,0,0,1,2,5,4,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400222,"MAY 11, 2005",PHO vs. DAL,L,10,0,2,0.0,0,0,0.0,1,2,0.5,1,2,3,0,0,0,0,1,1,-1,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400221,"MAY 09, 2005",PHO vs. DAL,W,5,3,3,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,7,2,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400144,"MAY 01, 2005",PHO @ MEM,W,4,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,0,-7,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400143,"APR 29, 2005",PHO @ MEM,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400142,"APR 27, 2005",PHX vs. MEM,W,8,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1,0,2571,Leandro Barbosa,Playoffs
42004,2571,0040400141,"APR 24, 2005",PHX vs. MEM,W,12,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,1,0,0,0,1,3,-3,0,2571,Leandro Barbosa,Playoffs
42004,699,0040400407,"JUN 23, 2005",SAS vs. DET,W,29,2,3,0.667,1,1,1.0,0,0,,0,4,4,2,2,1,2,2,5,14,0,699,Brent Barry,Playoffs
42004,699,0040400406,"JUN 21, 2005",SAS vs. DET,L,25,3,10,0.3,1,5,0.2,4,5,0.8,1,1,2,3,0,0,1,2,11,-7,0,699,Brent Barry,Playoffs
42004,699,0040400405,"JUN 19, 2005",SAS @ DET,W,22,1,3,0.333,1,2,0.5,0,0,,1,1,2,0,0,1,0,3,3,-2,0,699,Brent Barry,Playoffs
42004,699,0040400404,"JUN 16, 2005",SAS @ DET,L,11,1,2,0.5,1,2,0.5,0,0,,1,0,1,0,0,0,1,2,3,-11,0,699,Brent Barry,Playoffs
42004,699,0040400403,"JUN 14, 2005",SAS @ DET,L,21,4,5,0.8,2,2,1.0,0,0,,0,4,4,1,0,0,1,1,10,-17,0,699,Brent Barry,Playoffs
42004,699,0040400402,"JUN 12, 2005",SAS vs. DET,W,26,0,3,0.0,0,3,0.0,0,0,,0,1,1,5,2,0,2,1,0,-1,0,699,Brent Barry,Playoffs
42004,699,0040400401,"JUN 09, 2005",SAS vs. DET,W,10,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,4,0,-1,0,699,Brent Barry,Playoffs
42004,699,0040400315,"JUN 01, 2005",SAS @ PHO,W,25,1,3,0.333,1,2,0.5,0,0,0.0,0,4,4,0,0,0,2,0,3,2,0,699,Brent Barry,Playoffs
42004,699,0040400314,"MAY 30, 2005",SAS vs. PHO,L,15,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,1,1,1,4,3,-7,0,699,Brent Barry,Playoffs
42004,699,0040400313,"MAY 28, 2005",SAS vs. PHO,W,31,4,7,0.571,3,5,0.6,0,0,0.0,2,2,4,2,1,0,0,0,11,12,0,699,Brent Barry,Playoffs
